SYMBOL,Name,ISIN,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,TIMESTAMP
NSE:NTPC,NTPC Limited,INE733E01010,EQ,170,170.95,168.75,170.25,170.3,31-Jan-18
NSE:NUCLEUS,Nucleus Software Exports Limited,INE096B01018,EQ,450.45,456.9,430,435.05,433.3,31-Jan-18
NSE:NUTEK,Nu Tek India Limited,INE318J01027,EQ,1.3,1.3,1.3,1.3,1.3,31-Jan-18
NSE:OBEROIRLTY,Oberoi Realty Limited,INE093I01010,EQ,540.95,540.95,522.65,528.8,527.4,31-Jan-18
NSE:OCCL,Oriental Carbon & Chemicals Limited,INE321D01016,EQ,1250,1256.65,1197,1208.15,1206,31-Jan-18
NSE:OCL,OCL India Limited,INE290B01025,EQ,1370,1388.6,1336.15,1369.2,1375.95,31-Jan-18
NSE:OFSS,Oracle Financial Services Software Limited,INE881D01027,EQ,4127.25,4200,4080.7,4182.65,4180,31-Jan-18
NSE:OIL,Oil India Limited,INE274J01014,EQ,359.45,364.95,357.45,358.95,358.6,31-Jan-18
NSE:OILCOUNTUB,Oil Country Tubular Limited,INE591A01010,EQ,51.4,52.5,50.15,50.75,50.65,31-Jan-18
NSE:OMAXAUTO,Omax Autos Limited,INE090B01011,EQ,188,198.4,182,191.4,193.4,31-Jan-18
NSE:OMAXE,Omaxe Limited,INE800H01010,EQ,228.3,230.25,227.1,228.95,228.6,31-Jan-18
NSE:OMKARCHEM,Omkar Speciality Chemicals Limited,INE474L01016,EQ,73.9,74.5,72.75,73.05,73.1,31-Jan-18
NSE:OMMETALS,OM Metals Infraprojects Limited,INE239D01028,EQ,68,68.9,66.7,67.8,67.95,31-Jan-18
NSE:ONGC,Oil & Natural Gas Corporation Limited,INE213A01029,EQ,203,204.6,198.8,203.45,203.55,31-Jan-18
NSE:ONMOBILE,OnMobile Global Limited,INE809I01019,EQ,55.65,56.3,55,55.05,55,31-Jan-18
NSE:ONWARDTEC,Onward Technologies Limited,INE229A01017,EQ,99.4,105.45,98.5,99.95,101.4,31-Jan-18
NSE:ORBTEXP,Orbit Exports Limited,INE231G01010,EQ,156.95,159.95,151.25,154.35,154.05,31-Jan-18
NSE:ORICONENT,Oricon Enterprises Limited,INE730A01022,EQ,60.4,64.45,59.25,62.8,62.55,31-Jan-18
NSE:ORIENTABRA,Orient Abrasives Limited,INE569C01020,EQ,48,49.5,48,48.15,48.3,31-Jan-18
NSE:ORIENTBANK,Oriental Bank of Commerce,INE141A01014,EQ,112.8,116.7,112.8,115.65,115.9,31-Jan-18
NSE:ORIENTBELL,Orient Bell Limited,INE607D01018,EQ,314.65,348.4,314.65,327.65,324,31-Jan-18
NSE:ORIENTCEM,Orient Cement Limited,INE876N01018,EQ,150.35,152.3,150.1,151.6,151.7,31-Jan-18
NSE:ORIENTHOT,Oriental Hotels Limited,INE750A01020,EQ,57.8,57.8,55,55.4,55.3,31-Jan-18
NSE:ORIENTPPR,Orient Paper & Industries Limited,INE592A01026,EQ,48.25,48.95,46.1,47.15,47.3,31-Jan-18
NSE:ORIENTREF,Orient Refractories Limited,INE743M01012,EQ,168,172,165,170.05,171,31-Jan-18
NSE:ORISSAMINE,The Orissa Minerals Development Company Limited,INE725E01024,EQ,1859.95,1875,1832.1,1839.6,1840,31-Jan-18
NSE:ORTEL,Ortel Communications Limited,INE849L01019,EQ,32.6,33.6,31.1,31.95,32.2,31-Jan-18
NSE:PAGEIND,Page Industries Limited,INE761H01022,EQ,21670.05,21838.6,21261,21459.75,21599,31-Jan-18
NSE:PAISALO,Paisalo Digital Limited,INE420C01042,EQ,273.9,297.9,258,264.05,263.5,31-Jan-18
NSE:PALREDTEC,Palred Technologies Limited,INE218G01033,EQ,98.6,105.9,98.6,99.7,99,31-Jan-18
NSE:PANACEABIO,Panacea Biotec Limited,INE922B01023,EQ,285.9,317,282.1,301.75,302.5,31-Jan-18
NSE:PANAMAPET,Panama Petrochem Limited,INE305C01029,EQ,209.8,222,206.85,216.85,217.3,31-Jan-18
NSE:PANORAMUNI,Panoramic Universal Limited,INE194B01029,EQ,11.4,11.4,10.35,10.55,10.5,31-Jan-18
NSE:PAPERPROD,Huhtamaki PPL Limited,INE275B01026,EQ,327.4,327.4,319.15,320.1,320.05,31-Jan-18
NSE:PARACABLES,Paramount Communications Limited,INE074B01023,EQ,13.2,13.2,13.2,13.2,13.2,31-Jan-18
NSE:PARAGMILK,Parag Milk Foods Limited,INE883N01014,EQ,286.1,289.2,277.25,279.45,280.8,31-Jan-18
NSE:PARSVNATH,Parsvnath Developers Limited,INE561H01026,EQ,23.4,24.6,23.4,23.95,23.7,31-Jan-18
NSE:PATELENG,Patel Engineering Limited,INE244B01030,EQ,75.05,77.4,74.5,75.2,74.95,31-Jan-18
NSE:PATINTLOG,Patel Integrated Logistics Limited,INE529D01014,EQ,77.4,80.35,76.55,78.15,77.65,31-Jan-18
NSE:PATSPINLTD,Patspin India Limited,INE790C01014,EQ,23.75,24.6,23,24,23.8,31-Jan-18
NSE:PCJEWELLER,PC Jeweller Limited,INE785M01013,EQ,516,516,476.45,485.35,486.9,31-Jan-18
NSE:PDMJEPAPER,Pudumjee Paper Products Limited,INE865T01018,EQ,26.65,27.4,25.45,25.8,25.9,31-Jan-18
NSE:PDSMFL,PDS Multinational Fashions Limited,INE111Q01013,EQ,328,330.15,322.1,325,325,31-Jan-18
NSE:PDUMJEIND,Pudumjee Industries Limited,INE105C01023,EQ,14.5,14.7,13.85,13.9,13.85,31-Jan-18
NSE:PEL,Piramal Enterprises Limited,INE140A01024,EQ,2784,2785.9,2705.15,2743,2735,31-Jan-18
NSE:PENIND,Pennar Industries Limited,INE932A01024,EQ,60.5,62.35,60,61.15,61.4,31-Jan-18
NSE:PENINLAND,Peninsula Land Limited,INE138A01028,EQ,32.8,34.8,32.4,33.1,33.1,31-Jan-18
NSE:PENPEBS,Pennar Engineered Building Systems Limited,INE455O01019,EQ,101.25,101.95,98.2,99.7,99.9,31-Jan-18
NSE:PERSISTENT,Persistent Systems Limited,INE262H01013,EQ,781.05,799.8,778.55,787.85,780,31-Jan-18
NSE:PETRONENGG,Petron Engineering Construction Limited,INE742A01019,EQ,133.45,133.45,127.3,129.55,129,31-Jan-18
NSE:PETRONET,Petronet LNG Limited,INE347G01014,EQ,258.15,259.45,250.15,254.75,254,31-Jan-18
NSE:PFC,Power Finance Corporation Limited,INE134E01011,EQ,117.1,118.5,115,116.8,117.05,31-Jan-18
NSE:PFIZER,Pfizer Limited,INE182A01018,EQ,2255.75,2349,2255.75,2320.85,2322,31-Jan-18
NSE:PFOCUS,Prime Focus Limited,INE367G01038,EQ,110,111,108,109.6,109.95,31-Jan-18
NSE:PFS,PTC India Financial Services Limited,INE560K01014,EQ,35.05,35.4,34.8,34.9,34.95,31-Jan-18
NSE:PGEL,PG Electroplast Limited,INE457L01011,EQ,402,408.5,397.4,405,401.15,31-Jan-18
NSE:PGHH,Procter & Gamble Hygiene and Health Care Limited,INE179A01014,EQ,9313,9364.75,9225.05,9271.7,9275,31-Jan-18
NSE:PGIL,Pearl Global Industries Limited,INE940H01014,EQ,122.75,127.7,122.75,125.5,125.4,31-Jan-18
NSE:PHILIPCARB,Phillips Carbon Black Limited,INE602A01015,EQ,1272,1295,1177.05,1206.8,1204.65,31-Jan-18
NSE:PHOENIXLTD,The Phoenix Mills Limited,INE211B01039,EQ,640,665,635.65,653.6,649,31-Jan-18
NSE:PIDILITIND,Pidilite Industries Limited,INE318A01026,EQ,881.25,898.5,881.25,896.3,895.5,31-Jan-18
NSE:PIIND,PI Industries Limited,INE603J01030,EQ,914.8,914.8,886,890.85,890,31-Jan-18
NSE:PINCON,Pincon Spirit Limited,INE675G01018,EQ,35.75,36.05,35.1,35.35,35.5,31-Jan-18
NSE:PIONDIST,Pioneer Distilleries Limited,INE889E01010,EQ,196.5,201.65,193,197.35,199.45,31-Jan-18
NSE:PIONEEREMB,Pioneer Embroideries Limited,INE156C01018,EQ,40.4,40.9,38.75,40.05,40.25,31-Jan-18
NSE:PITTILAM,Pitti Laminations Limited,INE450D01021,EQ,85.95,87.5,84.15,86.15,86.5,31-Jan-18
NSE:PKTEA,The Peria Karamalai Tea & Produce Company Limited,INE431F01018,EQ,590,599,558,561.3,558,31-Jan-18
NSE:PLASTIBLEN,Plastiblends India Limited,INE083C01022,EQ,229,242.9,207.25,210.65,211,31-Jan-18
NSE:PNB,Punjab National Bank,INE160A01022,EQ,171.5,175.2,168.8,171.35,170.9,31-Jan-18
NSE:PNBGILTS,PNB Gilts Limited,INE859A01011,EQ,43.7,43.7,43,43.1,43.15,31-Jan-18
NSE:PNBHOUSING,PNB Housing Finance Limited,INE572E01012,EQ,1300.65,1304.3,1280.2,1297.15,1299.95,31-Jan-18
NSE:PNCINFRA,PNC Infratech Limited,INE195J01029,EQ,184.3,188,179,180.8,180,31-Jan-18
NSE:PODDARHOUS,Poddar Housing and Development Limited,INE888B01018,EQ,1150.05,1176.95,1123,1154.95,1123,31-Jan-18
NSE:PODDARMENT,Poddar Pigments Limited,INE371C01013,EQ,307,307,298.05,299.9,302,31-Jan-18
NSE:POKARNA,Pokarna Limited,INE637C01025,EQ,220.65,222,215,218.75,219.8,31-Jan-18
NSE:POLARIS,POLARIS CONSULTING & SERVICES LIMITED,INE763A01023,EQ,410.1,424.7,408,410.25,409.5,31-Jan-18
NSE:POLYMED,Poly Medicure Limited,INE205C01021,EQ,255,255,249,249.95,249,31-Jan-18
NSE:POLYPLEX,Polyplex Corporation Limited,INE633B01018,EQ,488.35,518,476,503.4,508,31-Jan-18
NSE:PONNIERODE,Ponni Sugars (Erode) Limited,INE838E01017,EQ,177.45,181.05,175,178.05,178,31-Jan-18
NSE:POWERGRID,Power Grid Corporation of India Limited,INE752E01010,EQ,194.95,195.3,192,193.8,194.1,31-Jan-18
NSE:POWERMECH,Power Mech Projects Limited,INE211R01019,EQ,809.9,830.8,805.2,818,819,31-Jan-18
NSE:PPAP,PPAP Automotive Limited,INE095I01015,EQ,585,590,567,575.3,573.25,31-Jan-18
NSE:PRABHAT,Prabhat Dairy Limited,INE302M01033,EQ,215.9,221.3,212,213.25,213.8,31-Jan-18
NSE:PRAENG,Prajay Engineers Syndicate Limited,INE505C01016,EQ,14.7,15.4,14.15,15.4,15.4,31-Jan-18
NSE:PRAJIND,Praj Industries Limited,INE074A01025,EQ,104.3,107.95,104.3,106.65,106.55,31-Jan-18
NSE:PRAKASH,Prakash Industries Limited,INE603A01013,EQ,211.3,218.9,207.3,212.45,212.3,31-Jan-18
NSE:PRAKASHCON,Prakash Constrowell Limited,INE023M01027,EQ,7.25,7.4,7.1,7.2,7.2,31-Jan-18
NSE:PRECAM,Precision Camshafts Limited,INE484I01029,EQ,116.5,119,115,118.2,118.9,31-Jan-18
NSE:PRECOT,Precot Meridian Limited,INE283A01014,EQ,82,83.7,78.1,78.45,78.1,31-Jan-18
NSE:PRECWIRE,Precision Wires India Limited,INE372C01029,EQ,266.25,266.5,252.2,257.8,259.9,31-Jan-18
NSE:PREMEXPLN,Premier Explosives Limited,INE863B01011,EQ,428,440.9,420.1,423.3,420.1,31-Jan-18
NSE:PREMIER,Premier Limited,INE342A01018,EQ,31.05,35.5,31.05,33.65,33.35,31-Jan-18
NSE:PREMIERPOL,Premier Polyfilm Limited,INE309M01012,EQ,39.55,39.95,37,37.65,38.5,31-Jan-18
NSE:PRESSMN,Pressman Advertising Limited,INE980A01023,EQ,66.75,68.5,65.3,67.05,66.5,31-Jan-18
NSE:PRESTIGE,Prestige Estates Projects Limited,INE811K01011,EQ,315.9,325,314.8,322.8,320.95,31-Jan-18
NSE:PRICOLLTD,Pricol Limited,INE726V01018,EQ,110.15,111.9,105.4,106.1,106,31-Jan-18
NSE:PRIMESECU,Prime Securities Limited,INE032B01021,EQ,49.3,50.6,49,49.9,49.65,31-Jan-18
NSE:PRISMCEM,Prism Cement Limited,INE010A01011,EQ,139.1,142.7,135.1,138.35,138,31-Jan-18
NSE:PROZONINTU,Prozone Intu Properties Limited,INE195N01013,EQ,59,61.6,58.1,59.6,59.95,31-Jan-18
NSE:PSB,Punjab & Sind Bank,INE608A01012,EQ,45.7,45.95,44.7,44.9,44.9,31-Jan-18
NSE:PSPPROJECT,PSP Projects Limited,INE488V01015,EQ,526.2,535,511,520.35,522,31-Jan-18
NSE:PTC,PTC India Limited,INE877F01012,EQ,105.8,107.4,104.3,105.35,105.95,31-Jan-18
NSE:PUNJABCHEM,Punjab Chemicals & Crop Protection Limited,INE277B01014,EQ,430.4,442.95,426.3,434.8,440,31-Jan-18
NSE:PUNJLLOYD,Punj Lloyd Limited,INE701B01021,EQ,23,23.7,22.6,22.9,22.85,31-Jan-18
NSE:PURVA,Puravankara Limited,INE323I01011,EQ,151.8,153.1,145,150.6,150.4,31-Jan-18
NSE:PVP,PVP Ventures Limited,INE362A01016,EQ,7.5,7.95,7.5,7.95,7.95,31-Jan-18
NSE:PVR,PVR Limited,INE191H01014,EQ,1427,1479.45,1410.5,1460.6,1460.05,31-Jan-18
NSE:QUESS,Quess Corp Limited,INE615P01015,EQ,975.15,1017.9,947.85,984.25,986,31-Jan-18
NSE:QUICKHEAL,Quick Heal Technologies Limited,INE306L01010,EQ,342.4,351.2,332.3,337.7,335.25,31-Jan-18
NSE:RADAAN,Radaan Mediaworks India Limited,INE874F01027,EQ,2.85,2.85,2.85,2.85,2.85,31-Jan-18
NSE:RADICO,Radico Khaitan Limited,INE944F01028,EQ,363,381.4,358.15,361.5,358.6,31-Jan-18
NSE:RADIOCITY,Music Broadcast Limited,INE919I01016,EQ,380.25,382.55,375.25,380.3,379.85,31-Jan-18
NSE:RAIN,Rain Industries Limited,INE855B01025,EQ,394.8,404.75,370.2,380.55,380.15,31-Jan-18
NSE:RAJESHEXPO,Rajesh Exports Limited,INE343B01030,EQ,820,833.65,817,821.45,821.5,31-Jan-18
NSE:RAJSREESUG,Rajshree Sugars & Chemicals Limited,INE562B01019,EQ,47.3,48.95,46.3,46.5,46.45,31-Jan-18
NSE:RAJTV,Raj Television Network Limited,INE952H01027,EQ,58.2,58.2,54.35,56.85,57.4,31-Jan-18
NSE:RAJVIR,Rajvir Industries Limited,INE011H01014,EQ,43.8,47.55,43.8,44.8,44.8,31-Jan-18
NSE:RALLIS,Rallis India Limited,INE613A01020,EQ,245.2,252.6,243.3,250.25,250.45,31-Jan-18
NSE:RAMANEWS,Shree Rama Newsprint Limited,INE278B01020,EQ,28.5,29.35,27.75,28.8,28.7,31-Jan-18
NSE:RAMCOCEM,The Ramco Cements Limited,INE331A01037,EQ,759.8,773.3,755.15,758.25,762,31-Jan-18
NSE:RAMCOIND,Ramco Industries Limited,INE614A01028,EQ,294,297,289,291.55,291.9,31-Jan-18
NSE:RAMCOSYS,Ramco Systems Limited,INE246B01019,EQ,505,509.5,491,498.4,496.25,31-Jan-18
NSE:RAMKY,Ramky Infrastructure Limited,INE874I01013,EQ,215,223.9,211.25,219.7,221,31-Jan-18
NSE:RANASUG,Rana Sugars Limited,INE625B01014,EQ,6.7,7.1,6.6,6.95,7,31-Jan-18
NSE:RANEENGINE,Rane Engine Valve Limited,INE222J01013,EQ,575.1,593.95,563,568.15,573.8,31-Jan-18
NSE:RANEHOLDIN,Rane Holdings Limited,INE384A01010,EQ,2451.6,2564.8,2435.65,2540.95,2550,31-Jan-18
NSE:RATNAMANI,Ratnamani Metals & Tubes Limited,INE703B01027,EQ,1060,1067.9,1020,1028.7,1020,31-Jan-18
NSE:RAYMOND,Raymond Limited,INE301A01014,EQ,1080,1084.55,1043.35,1049.7,1045.5,31-Jan-18
NSE:RBL,Rane Brake Lining Limited,INE244J01017,EQ,1140,1152.95,1125.05,1138.85,1135.5,31-Jan-18
NSE:RBLBANK,RBL Bank Limited,INE976G01028,EQ,500.45,505.3,499.15,503.5,504.5,31-Jan-18
NSE:RCF,Rashtriya Chemicals and Fertilizers Limited,INE027A01015,EQ,93.75,98.75,93.25,97.75,98.65,31-Jan-18
NSE:RCOM,Reliance Communications Limited,INE330H01018,EQ,30.05,31.05,28.9,29.45,29.45,31-Jan-18
NSE:RECLTD,Rural Electrification Corporation Limited,INE020B01018,EQ,156,157.55,153.1,155.5,155.75,31-Jan-18
NSE:REDINGTON,Redington (India) Limited,INE891D01026,EQ,183.85,185.7,175.2,178.5,176.55,31-Jan-18
NSE:REFEX,Refex Industries Limited,INE056I01017,EQ,19.8,20.1,19,19.25,19.2,31-Jan-18
NSE:RELAXO,Relaxo Footwears Limited,INE131B01039,EQ,631,640,616.5,622.15,620.1,31-Jan-18
NSE:RELCAPITAL,Reliance Capital Limited,INE013A01015,EQ,501.8,510.4,485,491.1,487,31-Jan-18
NSE:RELIANCE,Reliance Industries Limited,INE002A01018,EQ,950,964.5,941.55,961.3,962,31-Jan-18
NSE:RELIGARE,Religare Enterprises Limited,INE621H01010,EQ,43.9,47.15,42.9,43.2,43.25,31-Jan-18
NSE:RELINFRA,Reliance Infrastructure Limited,INE036A01016,EQ,507.25,512.75,492.05,496.35,495.95,31-Jan-18
NSE:RENUKA,Shree Renuka Sugars Limited,INE087H01022,EQ,15.5,16,15.4,15.5,15.4,31-Jan-18
NSE:REPCOHOME,Repco Home Finance Limited,INE612J01015,EQ,633.05,637.6,614.3,624.2,622.9,31-Jan-18
NSE:REPRO,Repro India Limited,INE461B01014,EQ,750,750,720,725.55,725,31-Jan-18
NSE:RESPONIND,Responsive Industries Limited,INE688D01026,EQ,39,39.4,38.9,39.15,39.25,31-Jan-18
NSE:REVATHI,Revathi Equipment Limited,INE617A01013,EQ,690.05,698.95,684.45,692.25,686,31-Jan-18
NSE:RHFL,Reliance Home Finance Limited,INE217K01011,EQ,81.9,82.5,79.5,80.1,80,31-Jan-18
NSE:RICOAUTO,Rico Auto Industries Limited,INE209B01025,EQ,86.1,89.5,85.15,86.5,86,31-Jan-18
NSE:RIIL,Reliance Industrial Infrastructure Limited,INE046A01015,EQ,534.9,572,527.15,540.9,538,31-Jan-18
NSE:RJL,Renaissance Jewellery Limited,INE722H01016,EQ,318,326,315,317.4,316.2,31-Jan-18
NSE:RKFORGE,Ramkrishna Forgings Limited,INE399G01015,EQ,794,805,762.05,778.9,804.1,31-Jan-18
NSE:RMCL,Radha Madhav Corporation Limited,INE172H01014,EQ,27,27,25.85,26.2,26.25,31-Jan-18
NSE:RML,Rane (Madras) Limited,INE050H01012,EQ,862.1,895.9,850.25,868.65,878,31-Jan-18
NSE:RNAM,Reliance Nippon Life Asset Management Limited,INE298J01013,EQ,288.9,290,281.35,284.55,284,31-Jan-18
NSE:RNAVAL,Reliance Naval and Engineering Limited,INE542F01012,EQ,47.2,48.75,45.3,46,45.95,31-Jan-18
NSE:ROHLTD,Royal Orchid Hotels Limited,INE283H01019,EQ,213.4,219.4,211,216.35,218.2,31-Jan-18
NSE:ROLTA,Rolta India Limited,INE293A01013,EQ,68.25,70.6,67,67.9,67.6,31-Jan-18
NSE:ROSSELLIND,Rossell India Limited,INE847C01020,EQ,104,114.9,102.55,107.1,107.05,31-Jan-18
NSE:RPGLIFE,RPG Life Sciences Limited,INE105J01010,EQ,498.15,508.7,486.05,492.7,492,31-Jan-18
NSE:RPOWER,Reliance Power Limited,INE614G01033,EQ,47.55,47.7,45.1,45.75,45.6,31-Jan-18
NSE:RPPINFRA,R.P.P. Infra Projects Limited,INE324L01013,EQ,301.15,305.75,293.55,296.55,297.25,31-Jan-18
NSE:RSSOFTWARE,R. S. Software (India) Limited,INE165B01029,EQ,70,70.9,68.55,69.95,70.3,31-Jan-18
NSE:RSWM,RSWM Limited,INE611A01016,EQ,362.5,364,353.1,355.55,355,31-Jan-18
NSE:RSYSTEMS,R Systems International Limited,INE411H01032,EQ,43,43,38.55,39.9,40,31-Jan-18
NSE:RTNPOWER,RattanIndia Power Limited,INE399K01017,EQ,7.25,7.45,7.15,7.2,7.25,31-Jan-18
NSE:RUBYMILLS,The Ruby Mills Limited,INE301D01026,EQ,375,392,362,371.35,392,31-Jan-18
NSE:RUCHIRA,Ruchira Papers Limited,INE803H01014,EQ,185,185.8,179.1,181.05,180.15,31-Jan-18
NSE:RUCHISOYA,Ruchi Soya Industries Limited,INE619A01027,EQ,17.15,17.4,17.05,17.1,17.25,31-Jan-18
NSE:RUPA,Rupa & Company Limited,INE895B01021,EQ,443.2,453.25,441,450.7,450,31-Jan-18
NSE:RUSHIL,Rushil Decor Limited,INE573K01017,EQ,964.85,1004.25,951.1,990,998.95,31-Jan-18
NSE:SADBHAV,Sadbhav Engineering Limited,INE226H01026,EQ,410.95,412.5,400.6,407.5,411,31-Jan-18
NSE:SADBHIN,Sadbhav Infrastructure Project Limited,INE764L01010,EQ,144.9,146.3,136.65,144.9,145.95,31-Jan-18
NSE:SAGCEM,Sagar Cements Limited,INE229C01013,EQ,1016,1019,991.25,996.4,992,31-Jan-18
NSE:SAIL,Steel Authority of India Limited,INE114A01011,EQ,90.45,91.35,87.6,88.9,89.05,31-Jan-18
NSE:SAKHTISUG,Sakthi Sugars Limited,INE623A01011,EQ,23.45,24.15,23.15,23.4,23.4,31-Jan-18
NSE:SAKSOFT,Saksoft Limited,INE667G01015,EQ,223,226.55,215,218.15,218,31-Jan-18
NSE:SALASAR,Salasar Techno Engineering Limited,INE170V01019,EQ,309,312.5,306.05,307.85,306.4,31-Jan-18
NSE:SALZERELEC,Salzer Electronics Limited,INE457F01013,EQ,210.05,213.7,205.25,208.35,207.2,31-Jan-18
NSE:SAMBHAAV,Sambhaav Media Limited,INE699B01027,EQ,12.2,12.75,12.2,12.5,12.65,31-Jan-18
NSE:SANCO,Sanco Industries Limited,INE782L01012,EQ,47,47.15,42,44.25,43.9,31-Jan-18
NSE:SANDESH,The Sandesh Limited,INE583B01015,EQ,1187,1213,1175,1187.15,1192,31-Jan-18
NSE:SANGAMIND,Sangam (India) Limited,INE495C01010,EQ,178,178,172.05,173.15,172.2,31-Jan-18
NSE:SANGHIIND,Sanghi Industries Limited,INE999B01013,EQ,121.05,125,121,124.65,125,31-Jan-18
NSE:SANGHVIFOR,Sanghvi Forging and Engineering Limited,INE263L01013,EQ,39.25,39.7,38.55,38.95,39.25,31-Jan-18
NSE:SANGHVIMOV,Sanghvi Movers Limited,INE989A01024,EQ,167,167,153.15,155,153.95,31-Jan-18
NSE:SANOFI,Sanofi India Limited,INE058A01010,EQ,4929.25,4975.1,4884.85,4971.45,4970,31-Jan-18
NSE:SARDAEN,Sarda Energy & Minerals Limited,INE385C01013,EQ,543.9,558.5,520,545.9,548,31-Jan-18
NSE:SAREGAMA,Saregama India Limited,INE979A01017,EQ,705,732,705,717,712,31-Jan-18
NSE:SARLAPOLY,Sarla Performance Fibers Limited,INE453D01025,EQ,62,62.8,60.25,61.5,61.6,31-Jan-18
NSE:SASKEN,Sasken Technologies Limited,INE231F01020,EQ,747,777,687.9,693.95,695,31-Jan-18
NSE:SATHAISPAT,Sathavahana Ispat Limited,INE176C01016,EQ,27.05,28.4,27.05,28.05,28.35,31-Jan-18
NSE:SATIN,Satin Creditcare Network Limited,INE836B01017,EQ,489.95,489.95,461.3,467.9,464.65,31-Jan-18
NSE:SBILIFE,SBI Life Insurance Company Limited,INE123W01016,EQ,670,681.5,653.75,660.65,660,31-Jan-18
NSE:SBIN,State Bank of India,INE062A01020,EQ,313,316.6,307.85,313.25,314.5,31-Jan-18
NSE:SCAPDVR,Stampede Capital Limited,INE224E01036,EQ,10.25,10.25,10.25,10.25,10.25,31-Jan-18
NSE:SCHAEFFLER,Schaeffler India Limited,INE513A01014,EQ,5495.3,5585.6,5416.3,5488.7,5500,31-Jan-18
NSE:SCHAND,S Chand And Company Limited,INE807K01035,EQ,470.5,479.9,466.55,469.1,467,31-Jan-18
NSE:SCHNEIDER,Schneider Electric Infrastructure Limited,INE839M01018,EQ,121.5,121.5,118.3,119.1,118.5,31-Jan-18
NSE:SCI,Shipping Corporation Of India Limited,INE109A01011,EQ,80,82.3,79.1,81.05,81.15,31-Jan-18
NSE:SDBL,Som Distilleries & Breweries Limited,INE480C01012,EQ,247,257.3,245.15,248.15,247,31-Jan-18
NSE:SELMCL,SEL Manufacturing Company Limited,INE105I01012,EQ,3.05,3.1,3,3.05,3.1,31-Jan-18
NSE:SEQUENT,Sequent Scientific Limited,INE807F01027,EQ,87.95,88.55,84.15,86.3,85.5,31-Jan-18
NSE:SESHAPAPER,Seshasayee Paper and Boards Limited,INE630A01016,EQ,1050,1050,981.1,1002.85,991.3,31-Jan-18
NSE:SETCO,Setco Automotive Limited,INE878E01021,EQ,63.8,67.65,62.5,64.9,64.8,31-Jan-18
NSE:SFL,Sheela Foam Limited,INE916U01025,EQ,1585.85,1607.5,1569.95,1592.35,1600,31-Jan-18
NSE:SGL,STL Global Limited,INE353H01010,EQ,19.2,19.2,17.8,18.35,18.45,31-Jan-18
NSE:SHAHALLOYS,Shah Alloys Limited,INE640C01011,EQ,22.15,22.15,20.8,21.1,21.25,31-Jan-18
NSE:SHAKTIPUMP,Shakti Pumps (India) Limited,INE908D01010,EQ,520.55,542,520,537.3,538,31-Jan-18
NSE:SHALBY,Shalby Limited,INE597J01018,EQ,241,242,234.15,236.45,236,31-Jan-18
NSE:SHALPAINTS,Shalimar Paints Limited,INE849C01026,EQ,188,194,186.9,188.7,189.5,31-Jan-18
NSE:SHANKARA,Shankara Building Products Limited,INE274V01019,EQ,1588,1720.95,1580.5,1693.6,1720,31-Jan-18
NSE:SHANTIGEAR,Shanthi Gears Limited,INE631A01022,EQ,150.05,151.9,146.9,148.25,149.9,31-Jan-18
NSE:SHARDACROP,Sharda Cropchem Limited,INE221J01015,EQ,430.95,444.9,422.1,436.8,444,31-Jan-18
NSE:SHARDAMOTR,Sharda Motor Industries Limited,INE597I01010,EQ,2350,2350,2292.05,2306.25,2318,31-Jan-18
NSE:SHEMAROO,Shemaroo Entertainment Limited,INE363M01019,EQ,520.45,535,515.05,524.5,526,31-Jan-18
NSE:SHILPAMED,Shilpa Medicare Limited,INE790G01031,EQ,576.65,578.8,566.15,568.6,566.15,31-Jan-18
NSE:SHIRPUR-G,Shirpur Gold Refinery Limited,INE196B01016,EQ,164,165.1,153.3,162.75,163,31-Jan-18
NSE:SHIVAMAUTO,Shivam Autotech Limited,INE637H01024,EQ,83.4,85.5,82.15,82.75,82.55,31-Jan-18
NSE:SHIVATEX,Shiva Texyarn Limited,INE705C01020,EQ,612.4,616.3,596,596.3,596.3,31-Jan-18
NSE:SHK,S H Kelkar and Company Limited,INE500L01026,EQ,299,305.6,297,300.3,300,31-Jan-18
NSE:SHOPERSTOP,Shoppers Stop Limited,INE498B01024,EQ,514.85,525,500.8,517.7,522.4,31-Jan-18
NSE:SHREECEM,SHREE CEMENT LIMITED,INE070A01015,EQ,17277,17522.15,17150,17206.3,17181.1,31-Jan-18
NSE:SHREEPUSHK,Shree Pushkar Chemicals & Fertilisers Limited,INE712K01011,EQ,264.5,276.8,264.5,274.05,276,31-Jan-18
NSE:SHREYANIND,Shreyans Industries Limited,INE231C01019,EQ,185,190.9,183,185.35,184.4,31-Jan-18
NSE:SHREYAS,Shreyas Shipping & Logistics Limited,INE757B01015,EQ,575.3,594.9,575.3,584.1,584,31-Jan-18
NSE:SHRIRAMCIT,Shriram City Union Finance Limited,INE722A01011,EQ,2069,2069,1965,2018,1970,31-Jan-18
NSE:SHRIRAMEPC,Shriram EPC Limited,INE964H01014,EQ,28.4,29.6,27.6,28.95,29.6,31-Jan-18
NSE:SICAGEN,Sicagen India Limited,INE176J01011,EQ,46,46.95,45.25,45.65,45.7,31-Jan-18
NSE:SICAL,Sical Logistics Limited,INE075B01012,EQ,214,221.9,212,218.3,218,31-Jan-18
